rn:R00818	cpd:C00001
rn:R00828	cpd:C00001
rn:R00837	cpd:C00001
rn:R00838	cpd:C00001
rn:R00839	cpd:C00001
rn:R00841	cpd:C00001
rn:R00855	cpd:C00001
rn:R00857	cpd:C00001
rn:R00858	cpd:C00001
rn:R00859	cpd:C00001
rn:R00861	cpd:C00001
rn:R00872	cpd:C00001
rn:R00879	cpd:C00001
rn:R00880	cpd:C00001
rn:R00881	cpd:C00001
rn:R00888	cpd:C00001
rn:R00891	cpd:C00001
rn:R00899	cpd:C00001
rn:R00904	cpd:C00001
rn:R00905	cpd:C00001
rn:R00906	cpd:C00001
rn:R00909	cpd:C00001
rn:R00911	cpd:C00001
rn:R00913	cpd:C00001
rn:R00917	cpd:C00001
rn:R00918	cpd:C00001
rn:R00931	cpd:C00001
rn:R00932	cpd:C00001
rn:R00941	cpd:C00001
rn:R00944	cpd:C00001
rn:R00945	cpd:C00001
rn:R00947	cpd:C00001
rn:R00951	cpd:C00001
rn:R00957	cpd:C00001
rn:R00961	cpd:C00001
rn:R00963	cpd:C00001
rn:R00969	cpd:C00001
rn:R00974	cpd:C00001
rn:R00976	cpd:C00001
rn:R00985	cpd:C00001
rn:R00987	cpd:C00001
rn:R00988	cpd:C00001
rn:R00997	cpd:C00001
rn:R00998	cpd:C00001
rn:R00999	cpd:C00001
rn:R01001	cpd:C00001
rn:R01003	cpd:C00001
rn:R01004	cpd:C00001
rn:R01006	cpd:C00001
rn:R01010	cpd:C00001
rn:R01019	cpd:C00001
rn:R01026	cpd:C00001
rn:R01028	cpd:C00001
rn:R01029	cpd:C00001
rn:R01030	cpd:C00001
rn:R01031	cpd:C00001
rn:R01032	cpd:C00001
rn:R01043	cpd:C00001
rn:R01047	cpd:C00001
rn:R01054	cpd:C00001
rn:R01055	cpd:C00001
rn:R01058	cpd:C00001
rn:R01072	cpd:C00001
rn:R01077	cpd:C00001
rn:R01079	cpd:C00001
rn:R01080	cpd:C00001
rn:R01082	cpd:C00001
rn:R01085	cpd:C00001
rn:R01088	cpd:C00001
rn:R01098	cpd:C00001
rn:R01100	cpd:C00001
rn:R01101	cpd:C00001
rn:R01103	cpd:C00001
rn:R01104	cpd:C00001
rn:R01105	cpd:C00001
rn:R01106	cpd:C00001
rn:R01115	cpd:C00001
rn:R01126	cpd:C00001
rn:R01127	cpd:C00001
rn:R01128	cpd:C00001
rn:R01130	cpd:C00001
rn:R01142	cpd:C00001
rn:R01143	cpd:C00001
rn:R01144	cpd:C00001
rn:R01145	cpd:C00001
rn:R01151	cpd:C00001
rn:R01152	cpd:C00001
rn:R01156	cpd:C00001
rn:R01157	cpd:C00001
rn:R01158	cpd:C00001
rn:R01163	cpd:C00001
rn:R01166	cpd:C00001
rn:R01180	cpd:C00001
rn:R01184	cpd:C00001
rn:R01185	cpd:C00001
rn:R01186	cpd:C00001
rn:R01187	cpd:C00001
rn:R01193	cpd:C00001
rn:R01194	cpd:C00001
rn:R01200	cpd:C00001
rn:R01202	cpd:C00001
rn:R01203	cpd:C00001
rn:R01206	cpd:C00001
rn:R01209	cpd:C00001
rn:R01212	cpd:C00001
rn:R01213	cpd:C00001
rn:R01225	cpd:C00001
rn:R01226	cpd:C00001
rn:R01227	cpd:C00001
rn:R01231	cpd:C00001
rn:R01232	cpd:C00001
rn:R01233	cpd:C00001
rn:R01234	cpd:C00001
